uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category,event_info,event_member_org,event_source_org,event_distribution,event_threat_level_id,event_analysis,event_date,event_tag,event_timestamp
"28ed3eb5-f5a2-4997-bad2-029d1438973b",1184,"Network activity","url","https://t.co/bbJ0Q5uju8","",1,1589831735,"embedded-link","","bbcaa856-7f4f-438a-a012-bf3560c40235","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"c6196c37-a9a8-41fa-aa85-927778d1c4ed",1184,"Network activity","url","https://twitter.com/blysx/status/1262182679300038657","",1,1589831749,"url","","d96ad224-6850-4601-8262-aefe332e4617","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"e5481ead-1363-4599-84af-e6ed130d03a7",1184,"Network activity","url","https://youtu.be/igx86PoU7v8","",1,1589831749,"embedded-link","","d96ad224-6850-4601-8262-aefe332e4617","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"633a433c-91ee-4d8c-90be-ce3d056a1cfe",1184,"Network activity","url","https://t.co/7ZP0DWNp78","",1,1589831749,"embedded-link","","d96ad224-6850-4601-8262-aefe332e4617","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"5f299ca8-c1fc-44a1-8955-1d374d1b984a",1184,"Network activity","url","https://twitter.com/YourSinsR4given/status/1262204081692696576","",1,1589831762,"url","","2cfb26b9-a7a9-433d-9a99-feb01a5916ea","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"a20425e7-648d-4efe-a8d3-582110ea0edc",1184,"Network activity","url","https://twitter.com/YourSinsR4given/status/1262204081692696576/photo/1","",1,1589831762,"embedded-link","","2cfb26b9-a7a9-433d-9a99-feb01a5916ea","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"c0b6b26a-6361-458e-a18f-af980a33a577",1184,"Network activity","url","https://t.co/7bGn4lMJX2","",1,1589831762,"embedded-link","","2cfb26b9-a7a9-433d-9a99-feb01a5916ea","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"48ac36f2-e541-49d9-ad3c-9c0fe61ba4cb",1184,"Network activity","url","https://twitter.com/realNick_777/status/1262207270718488578","",1,1589831774,"url","","2c578adf-5a58-453d-918e-90d266db4af1","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"73c08b7c-b528-4f3e-b9cd-099e7b0bee2a",1184,"Network activity","url","https://www.thegatewaypundit.com/2020/05/mask-police-cnn-reporter-kaitlan-collins-caught-removing-mask-presser-soon-thought-cameras-off-video/?utm_source=Twitter&utm_campaign=websitesharingbuttons","",1,1589831774,"embedded-link","","2c578adf-5a58-453d-918e-90d266db4af1","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"b199b349-4a71-4edb-afad-c31caf6eab17",1184,"Network activity","url","https://t.co/QSkLCO2STp","",1,1589831774,"embedded-link","","2c578adf-5a58-453d-918e-90d266db4af1","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"7b689962-b0b8-440d-bf40-9c64f6152e00",1184,"Network activity","url","https://twitter.com/GoboMontaco/status/1262239345903353856","",1,1589831786,"url","","fa5a92ec-9ea5-498c-9331-e0de0ba9b0e3","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"09e7b872-7a86-44db-a5b4-568dd8e72b70",1184,"Network activity","url","https://www.bostonherald.com/2020/05/17/disinformation-from-schiff-media-damaged-america/","",1,1589831786,"embedded-link","","fa5a92ec-9ea5-498c-9331-e0de0ba9b0e3","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"147089b6-cd1b-4ad7-a7ea-4537eec03c35",1184,"Network activity","url","https://t.co/rMYMqxxB7U","",1,1589831786,"embedded-link","","fa5a92ec-9ea5-498c-9331-e0de0ba9b0e3","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"9e77fc5e-f610-48a6-b0e1-67290e44d0fa",1184,"Network activity","url","https://twitter.com/littllemel/status/1261976120645337088","",1,1589831797,"url","","ec8b58f5-9e91-49ef-87b9-495499f97eb7","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"71c5b8cc-7188-4db0-ad98-82564be14dfb",1184,"Network activity","url","https://truepundit.com/payback-dr-judy-mikovits-comes-out-swinging-drops-new-bombs-on-dr-fauci-cdc-during-vicious-interview/","",1,1589831797,"embedded-link","","ec8b58f5-9e91-49ef-87b9-495499f97eb7","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377
"fe9e9314-0f55-419e-899f-abb0458568b6",1184,"Network activity","url","https://t.co/xIK7vCK3Bm","",1,1589831797,"embedded-link","","ec8b58f5-9e91-49ef-87b9-495499f97eb7","microblog","misc","plandemic","covid-19","covid-19",3,"High",0,"2020-05-06","current-event:pandemic=""covid-19"",misp-galaxy:amitt-misinformation-pattern=""Create Master Narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake experts"",misp-galaxy:amitt-misinformation-pattern=""Cultivate useful idiots"",misp-galaxy:amitt-misinformation-pattern=""Clickbait"",misp-galaxy:amitt-misinformation-pattern=""Conspiracy narratives"",misp-galaxy:amitt-misinformation-pattern=""Create fake research"",misp-galaxy:amitt-misinformation-pattern=""Distort facts"",misp-galaxy:amitt-misinformation-pattern=""Generate information pollution"",misp-galaxy:amitt-misinformation-pattern=""Twitter"",misp-galaxy:amitt-misinformation-pattern=""YouTube"",misp-galaxy:amitt-misinformation-pattern=""Facebook"",misp-galaxy:amitt-misinformation-pattern=""Seed distortions"",misp-galaxy:amitt-misinformation-pattern=""Use SMS/ WhatsApp/ Chat apps"",misp-galaxy:amitt-misinformation-pattern=""Use fake experts"",misp-galaxy:amitt-misinformation-pattern=""Flooding"",COVID-19,pandemic:covid-19=""disinformation""",1590716377

